product_id,category,gender,product_url,product_name,brand,price,original_price,discount_percent,rating,reviews,price_tier,image_url,image_path,source_platform
467285827_brown,Shoes,Men,/mactree-men-genuine-leather-formal-derby-shoes/p/467285827_brown?,Men Genuine Leather Formal Derby Shoes,Mactree,832.0,,(80% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20240429/5b3G/662ea50005ac7d77bb301a8e/mactree_brown_men_genuine_leather_formal_derby_shoes.jpg,,Ajio
469275417_black,Shoes,Men,/clarks-men-lace-up-derby-shoes/p/469275417_black?,Men Lace-Up Derby Shoes,CLARKS,2700.0,,(64% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20230622/eMwF/64946e4442f9e729d779eba8/clarks_black_men_lace-up_derby_shoes.jpg,,Ajio
467321054_brown,Shoes,Men,/carlo-romano-men-croc-embossed-double-strap-monks/p/467321054_brown?,Men Croc-Embossed Double Strap Monks,CARLO ROMANO,2000.0,,(80% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20240510/Yp9I/663e20bb05ac7d77bb50b663/carlo_romano_brown_men_croc-embossed_double_strap_monks.jpg,,Ajio
469275292_black,Shoes,Men,/clarks-howard-cap-low-top-derby-shoes/p/469275292_black?,Howard Cap Low-Top Derby Shoes,CLARKS,2100.0,,(70% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20220824/OgA7/63053b42aeb2691761979621/clarks_black_howard_cap_low-top_derby_shoes.jpg,,Ajio
700077852_black,Shoes,Men,/monte-carlo-men-round-toe-slip-on-shoes/p/700077852_black?,Men Round-Toe Slip-On Shoes,MONTE CARLO,2500.0,,(50% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20240925/00Q8/66f40597260f9c41e8272db9/monte_carlo_black_men_round-toe_slip-on_shoes.jpg,,Ajio
465077511_brown,Shoes,Men,/red-chief-pointed-toe-lace-up-derbys-/p/465077511_brown?,Pointed-Toe Lace-Up Derbys,RED CHIEF,1508.0,,(71% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20250206/lMU5/67a495a62960820c4965e88e/red_chief_brown_pointed-toe_lace-up_derbys.jpg,,Ajio
700917535_brown,Shoes,Men,/shuan-men-derbys-with-synthetic-upper/p/700917535_brown?,Men Derbys with Synthetic Upper,SHUAN,625.0,,(75% off),0,0,affordable,,,Ajio
701168400_black,Shoes,Men,/code-by-lifestyle-formal-shoes-with-leather-upper/p/701168400_black?,Formal Shoes with Leather Upper,CODE by lifestyle,1344.0,,(46% off),0,0,affordable,,,Ajio
464112875_brown,Shoes,Men,/red-chief-lather-derby-formal-shoes/p/464112875_brown?,Lather Derby Formal Shoes,RED CHIEF,1890.0,,(65% off),0,0,affordable,,,Ajio
467227174_black,Shoes,Men,/bata-men-square-toe-formal-shoes/p/467227174_black?,Men Square-Toe Formal Shoes,Bata,774.0,,(57% off),0,0,affordable,,,Ajio
450158631_brown,Shoes,Men,/lee-cooper-men-low-top-lace-up-derby-shoes/p/450158631_brown?,Men Low-Top Lace-Up Derby Shoes,Lee Cooper,1650.0,,(50% off),0,0,affordable,,,Ajio
451012164_brown,Shoes,Men,/florsheim-men-formal-lace-up-shoes-/p/451012164_brown?,Men Formal Lace-Up Shoes,FLORSHEIM,3358.0,,(52% off),0,0,mid,,,Ajio
450146104_black,Shoes,Men,/lee-cooper-round-toe-slip-on-formal-shoes/p/450146104_black?,Round-Toe Slip-On Formal Shoes,Lee Cooper,1805.0,,(30% off),0,0,affordable,,,Ajio
469145455_black,Shoes,Men,/clarks-lace-up-brogue-shoes/p/469145455_black?,Lace-Up Brogue Shoes,CLARKS,2450.0,,(65% off),0,0,affordable,,,Ajio
701368196_tan,Shoes,Men,/florsheim-men-round-toe-formal-lace-up-shoes/p/701368196_tan?,Men Round-Toe Formal Lace-Up Shoes,FLORSHEIM,3358.0,,(52% off),0,0,mid,,,Ajio
700577603_brown,Shoes,Men,/bata-men-loafers-with-synthetic-upper/p/700577603_brown?,Men Loafers with Synthetic Upper,Bata,625.0,,(75% off),0,0,affordable,,,Ajio
450169792_black,Shoes,Men,/lee-cooper-men-low-top-formal-derby-shoes/p/450169792_black?,Men Low-Top Formal Derby Shoes,Lee Cooper,1650.0,,(50% off),0,0,affordable,,,Ajio
701368196_blue,Shoes,Men,/florsheim-men-formal-lace-up-shoes/p/701368196_blue?,Men Formal Lace-Up Shoes,FLORSHEIM,3358.0,,(52% off),0,0,mid,,,Ajio
450149103_brown,Shoes,Men,/lee-cooper-men-bit-loafers-with-metal-accent/p/450149103_brown?,Men Bit Loafers with Metal Accent,Lee Cooper,900.0,,(70% off),0,0,affordable,,,Ajio
450158880_brown,Shoes,Men,/lee-cooper-men-lace-up-oxford-formal-shoes/p/450158880_brown?,Men Lace-Up Oxford Formal Shoes,Lee Cooper,2999.0,,,0,0,affordable,,,Ajio
451012170_black,Shoes,Men,/florsheim-men-slip-on-shoes-/p/451012170_black?,Men Slip-On Shoes,FLORSHEIM,3358.0,,(52% off),0,0,mid,,,Ajio
469540426_tan,Shoes,Men,/clarks-men-karlock-trim-slip-on-formal-shoes/p/469540426_tan?,Men Karlock Trim Slip-On Formal Shoes,CLARKS,2800.0,,(65% off),0,0,affordable,,,Ajio
469286719_black,Shoes,Men,/clarks-clarkslite-ave-square-toe-loafers/p/469286719_black?,Clarkslite Ave Square-Toe Loafers,CLARKS,2145.0,,(67% off),0,0,affordable,,,Ajio
701368219_tan,Shoes,Men,/florsheim-men-slip-on-shoes-/p/701368219_tan?,Men Slip-On Shoes,FLORSHEIM,3358.0,,(52% off),0,0,mid,,,Ajio
700821547_tan,Shoes,Men,/mochi-men-round-toe-formal-slip-on-shoes-/p/700821547_tan?,Men Round-Toe Formal Slip-On Shoes,Mochi,1845.0,,(50% off),0,0,affordable,,,Ajio
467135081_brown,Shoes,Men,/bucik-men-round-toe-slip-on-loafers-/p/467135081_brown?,Men Round-Toe Slip-On Loafers,BUCIK,660.0,,(80% off),0,0,affordable,,,Ajio
701370080_tan,Shoes,Men,/florsheim-men-flat-heel-slip-on-formal-shoe/p/701370080_tan?,Men Flat Heel Slip-On Formal Shoe,FLORSHEIM,3118.0,,(61% off),0,0,mid,,,Ajio
700815570_black,Shoes,Men,/red-chief-men-derbys-with-genuine-leather-upper/p/700815570_black?,Men Derbys with Genuine Leather Upper,RED CHIEF,2775.0,,(63% off),0,0,affordable,,,Ajio
702127444_brown,Shoes,Men,/mactree-men-round-toe-slip-on-loafers/p/702127444_brown?,Men Round-Toe Slip-On Loafers,Mactree,1189.0,,(79% off),0,0,affordable,,,Ajio
701370101_brown,Shoes,Men,/florsheim-men-flat-heel-slip-on-formal-shoe/p/701370101_brown?,Men Flat Heel Slip-On Formal Shoe,FLORSHEIM,3118.0,,(61% off),0,0,mid,,,Ajio
467321069_tan,Shoes,Men,/carlo-romano-men-longwing-brogues-/p/467321069_tan?,Men Longwing Brogues,CARLO ROMANO,1638.0,,(61% off),0,0,affordable,,,Ajio
410499151_017,Shoes,Men,/steve-madden-kiran-formal-dress-loafers/p/410499151_017?,Kiran Formal Dress Loafers,STEVE MADDEN,5400.0,,(55% off),0,0,mid,,,Ajio
451003056_black,Shoes,Men,/florsheim-men-formal-lace-up-shoes-/p/451003056_black?,Men Formal Lace-Up Shoes,FLORSHEIM,3998.0,,(60% off),0,0,mid,,,Ajio
450163532_black,Shoes,Men,/lee-cooper-men-low-top-leather-derby-shoes/p/450163532_black?,Men Low-Top Leather Derby Shoes,Lee Cooper,1400.0,,(60% off),0,0,affordable,,,Ajio
450150929_black,Shoes,Men,/schumann-almond-toe-slip-on-shoes/p/450150929_black?,Almond-Toe Slip-On Shoes,SCHUMANN,578.0,,(50% off),0,0,affordable,,,Ajio
451002029_tan,Shoes,Men,/florsheim-men-slip-on-shoes-/p/451002029_tan?,Men Slip-On Shoes,FLORSHEIM,4298.0,,(57% off),0,0,mid,,,Ajio
700797044_brown,Shoes,Men,/mactree-men-monks-with-pu-upper/p/700797044_brown?,Men Monks with PU upper,Mactree,748.0,,(75% off),0,0,affordable,,,Ajio
700221635_brown,Shoes,Men,/red-tape-round-toe-slip-on-loafers/p/700221635_brown?,Round-Toe Slip-On Loafers,RED TAPE,2310.0,,(70% off),0,0,affordable,,,Ajio
451001993_black,Shoes,Men,/florsheim-men-derbys-shoes/p/451001993_black?,Men Derbys Shoes,FLORSHEIM,3218.0,,(54% off),0,0,mid,,,Ajio
450146112_black,Shoes,Men,/lee-cooper-square-toe-lace-up-derby-shoes/p/450146112_black?,Square-Toe Lace-Up Derby Shoes,Lee Cooper,1743.0,,(30% off),0,0,affordable,,,Ajio
469145456_tan,Shoes,Men,/clarks-lace-up-brogue-shoes/p/469145456_tan?,Lace-Up Brogue Shoes,CLARKS,2310.0,,(67% off),0,0,affordable,,,Ajio
451001995_black,Shoes,Men,/florsheim-men-derbys-shoes/p/451001995_black?,Men Derbys Shoes,FLORSHEIM,3218.0,,(54% off),0,0,mid,,,Ajio
467285784_brown,Shoes,Men,/mactree-men-genuine-leather-wingtip-oxfords/p/467285784_brown?,Men Genuine Leather Wingtip Oxfords,Mactree,832.0,,(80% off),0,0,affordable,,,Ajio
450152673_brown,Shoes,Men,/lee-cooper-men-lace-up-derby-shoes/p/450152673_brown?,Men Lace-Up Derby Shoes,Lee Cooper,1500.0,,(50% off),0,0,affordable,,,Ajio
451003450_black,Shoes,Men,/florsheim-men-slip-on-shoes-/p/451003450_black?,Men Slip-On Shoes,FLORSHEIM,3448.0,,(54% off),0,0,mid,,,Ajio
466961616_black,Shoes,Men,/shuan-slip-on-shoes-with-synthetic-upper/p/466961616_black?,Slip-On Shoes with Synthetic upper,SHUAN,608.0,,(68% off),0,0,affordable,,,Ajio
466320876_brown,Shoes,Men,/mochi-men-round-toe-slip-on-loafers/p/466320876_brown?,Men Round-Toe Slip-On Loafers,Mochi,1885.0,,(46% off),0,0,affordable,,,Ajio
700012013_black,Shoes,Men,/thomas-crick-men-round-toe-slip-on-loafers/p/700012013_black?,Men Round-Toe Slip-On Loafers,THOMAS CRICK,1300.0,,(80% off),0,0,affordable,,,Ajio
701645371_brown,Shoes,Men,/restroad-men-fomal-lace-up-round-toe-shoes/p/701645371_brown?,Men Fomal Lace-Up Round-Toe Shoes,Restroad,500.0,,(50% off),0,0,affordable,,,Ajio
700011998_brown,Shoes,Men,/thomas-crick-men-round-toe-lace-up-shoes/p/700011998_brown?,Men Round-Toe Lace-Up Shoes,THOMAS CRICK,1536.0,,(77% off),0,0,affordable,,,Ajio
451021928_black,Shoes,Men,/florsheim-men-slip-on-shoes-leather-upper/p/451021928_black?,Men Slip-On Shoes leather upper,FLORSHEIM,3118.0,,(61% off),0,0,mid,,,Ajio
700923074_tan,Shoes,Men,/carlo-romano-women-lace-up-shoes-with-buckle-closure/p/700923074_tan?,Women Lace-Up Shoes with Buckle-Closure,CARLO ROMANO,2000.0,,(80% off),0,0,affordable,,,Ajio
700077824_navy,Shoes,Men,/monte-carlo-men-round-toe-lace-up-shoes/p/700077824_navy?,Men Round-Toe Lace-Up Shoes,MONTE CARLO,2600.0,,(50% off),0,0,affordable,,,Ajio
451002001_black,Shoes,Men,/florsheim-men-derbys-shoes/p/451002001_black?,Men Derbys Shoes,FLORSHEIM,2448.0,,(65% off),0,0,affordable,,,Ajio
466486536_black,Shoes,Men,/bluegold-bg-round-toe-slip-on-derbys-/p/466486536_black?,Round-toe Slip-On Derbys,BLUEGOLD-BG,1000.0,,(75% off),0,0,affordable,,,Ajio
467321069_brown,Shoes,Men,/carlo-romano-men-longwing-brogues-/p/467321069_brown?,Men Longwing Brogues,CARLO ROMANO,1638.0,,(61% off),0,0,affordable,,,Ajio
701368236_tan,Shoes,Men,/florsheim-men-slip-on-shoes/p/701368236_tan?,Men Slip-On Shoes,FLORSHEIM,2458.0,,(59% off),0,0,affordable,,,Ajio
700308376_black,Shoes,Men,/mactree-men-round-toe-slip-on-loafers-/p/700308376_black?,Men Round-Toe Slip-On Loafers,Mactree,679.0,,(76% off),0,0,affordable,,,Ajio
410500320_bco,Shoes,Men,/steve-madden-haydenn-formal-dress-monks/p/410500320_bco?,Haydenn Formal Dress Monks,STEVE MADDEN,7650.0,,(55% off),0,0,mid,,,Ajio
701368219_tan,Shoes,Men,/florsheim-men-slip-on-shoes-/p/701368219_tan?,Men Slip-On Shoes,FLORSHEIM,3358.0,,(52% off),0,0,mid,,,Ajio
450156047_tan,Shoes,Men,/lee-cooper-men-lace-up-oxford-formal-shoes/p/450156047_tan?,Men Lace-Up Oxford Formal Shoes,Lee Cooper,1245.0,,(50% off),0,0,affordable,,,Ajio
700308379_brown,Shoes,Men,/mactree-men-round-toe-slip-on-loafers-/p/700308379_brown?,Men Round-Toe Slip-On Loafers,Mactree,679.0,,(76% off),0,0,affordable,,,Ajio
700012058_brown,Shoes,Men,/thomas-crick-men-round-toe-lace-up-shoes/p/700012058_brown?,Men Round-Toe Lace-Up Shoes,THOMAS CRICK,1667.0,,(75% off),0,0,affordable,,,Ajio
467176558_black,Shoes,Men,/bucik-men-slip-on-formal-shoes/p/467176558_black?,Men Slip-On Formal Shoes,BUCIK,660.0,,(80% off),0,0,affordable,,,Ajio
700423104_brown,Shoes,Men,/shuan-men-round-toe-slip-on-mocassins/p/700423104_brown?,Men Round-Toe Slip-On Mocassins,SHUAN,616.0,,(72% off),0,0,affordable,,,Ajio
701375015_tan,Shoes,Men,/florsheim-men-round-toe-formal-lace-up-shoes/p/701375015_tan?,Men Round-Toe Formal Lace-Up Shoes,FLORSHEIM,3218.0,,(54% off),0,0,mid,,,Ajio
466477321_brown,Shoes,Men,/ruosh-men-lace-up-derby-shoes/p/466477321_brown?,Men Lace-Up Derby Shoes,RUOSH,2097.0,,(65% off),0,0,affordable,,,Ajio
469608696_black,Shoes,Men,/louis-philippe-men-leather-penny-loafers/p/469608696_black?,Men Leather Penny Loafers,LOUIS PHILIPPE,2624.0,,(48% off),0,0,affordable,,,Ajio
451002029_tan,Shoes,Men,/florsheim-men-slip-on-shoes-/p/451002029_tan?,Men Slip-On Shoes,FLORSHEIM,4298.0,,(57% off),0,0,mid,,,Ajio
450150916_brown,Shoes,Men,/schumann-men-panelled-lace-up-derby-shoes/p/450150916_brown?,Men Panelled Lace-Up Derby Shoes,SCHUMANN,936.0,,,0,0,affordable,,,Ajio
410499152_18,Shoes,Men,/steve-madden-nixon-monks-formal-shoes/p/410499152_18?,Nixon Monks Formal Shoes,STEVE MADDEN,5850.0,,(55% off),0,0,mid,,,Ajio
464112875_brown,Shoes,Men,/red-chief-lather-derby-formal-shoes/p/464112875_brown?,Lather Derby Formal Shoes,RED CHIEF,1890.0,,(65% off),0,0,affordable,,,Ajio
700609861_navy,Shoes,Men,/bata-men-loafers-with-synthetic-upper/p/700609861_navy?,Men Loafers with Synthetic Upper,Bata,575.0,,(77% off),0,0,affordable,,,Ajio
450146346_black,Shoes,Men,/schumann-lace-fastening-derby-shoes/p/450146346_black?,Lace Fastening Derby Shoes,SCHUMANN,1000.0,,(25% off),0,0,affordable,,,Ajio
451001999_black,Shoes,Men,/florsheim-men-slip-on-shoes-/p/451001999_black?,Men Slip-On Shoes,FLORSHEIM,3218.0,,(54% off),0,0,mid,,,Ajio
461117080_black,Shoes,Men,/mactree-paneled-lace-up-formal-shoes/p/461117080_black?,Paneled Lace-Up Formal Shoes,Mactree,647.0,,(63% off),0,0,affordable,,,Ajio
467219104_brown,Shoes,Men,/bata-men-round-toe-slip-on-shoes-/p/467219104_brown?,Men Round-Toe Slip-On Shoes,Bata,688.0,,(57% off),0,0,affordable,,,Ajio
451012170_black,Shoes,Men,/florsheim-men-slip-on-shoes-/p/451012170_black?,Men Slip-On Shoes,FLORSHEIM,3358.0,,(52% off),0,0,mid,,,Ajio
701369805_black,Shoes,Men,/aadi-men-derbys-with-synthetic-upper/p/701369805_black?,Men Derbys with Synthetic upper,aadi,410.0,,(59% off),0,0,affordable,,,Ajio
700423104_black,Shoes,Men,/shuan-men-round-toe-slip-on-mocassins/p/700423104_black?,Men Round-Toe Slip-On Mocassins,SHUAN,616.0,,(72% off),0,0,affordable,,,Ajio
700012043_tan,Shoes,Men,/thomas-crick-men-round-toe-slip-on-brogues/p/700012043_tan?,Men Round-Toe Slip-On Brogues,THOMAS CRICK,1890.0,,(75% off),0,0,affordable,,,Ajio
461573490_black,Shoes,Men,/leatherkraft-textured-formal-lace-up-shoes/p/461573490_black?,Textured Formal Lace-Up Shoes,Leatherkraft,412.0,,(67% off),0,0,affordable,,,Ajio
469608699_black,Shoes,Men,/louis-philippe-men-leather-lace-up-oxfords/p/469608699_black?,Men Leather Lace-Up Oxfords,LOUIS PHILIPPE,3418.0,,(41% off),0,0,mid,,,Ajio
451003450_black,Shoes,Men,/florsheim-men-slip-on-shoes-/p/451003450_black?,Men Slip-On Shoes,FLORSHEIM,3448.0,,(54% off),0,0,mid,,,Ajio
466673852_tan,Shoes,Men,/frank-romello-reptilian-print-slip-on-monks/p/466673852_tan?,Reptilian Print Slip-On Monks,FRANK ROMELLO,1400.0,,(65% off),0,0,affordable,,,Ajio
700077826_brown,Shoes,Men,/monte-carlo-men-round-toe-lace-up-shoes/p/700077826_brown?,Men Round-Toe Lace-Up Shoes,MONTE CARLO,3000.0,,(50% off),0,0,mid,,,Ajio
701366476_tan,Shoes,Men,/florsheim-men-round-toe-slip-on-formal-shoes/p/701366476_tan?,Men Round-Toe Slip-On Formal Shoes,FLORSHEIM,3218.0,,(54% off),0,0,mid,,,Ajio
469275349_tan,Shoes,Men,/clarks-clarkslite-low-top-derby-shoes/p/469275349_tan?,Clarkslite Low-Top Derby Shoes,CLARKS,2600.0,,(60% off),0,0,affordable,,,Ajio
467321069_black,Shoes,Men,/carlo-romano-men-round-toe-brogues-/p/467321069_black?,Men Round-Toe Brogues,CARLO ROMANO,1680.0,,(60% off),0,0,affordable,,,Ajio
451001997_black,Shoes,Men,/florsheim-men-slip-on-shoes-/p/451001997_black?,Men Slip-On Shoes,FLORSHEIM,2458.0,,(59% off),0,0,affordable,,,Ajio
469574267_blue,Shoes,Men,/crocs-men-crocband-perforated-slingback-clogs/p/469574267_blue?,Men Crocband Perforated Slingback Clogs,CROCS,1429.0,,(74% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20241009/hyav/67067c06f9b8ef490ba84cd2/crocs_blue_men_crocband_perforated_slingback_clogs.jpg,,Ajio
702147018_black,Shoes,Men,/red-tape-men-embossed-logo-slide-flip-flops/p/702147018_black?,Men Embossed Logo Slide Flip Flops,RED TAPE,308.0,,(86% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20250825/XQ3K/68ac4b278bfb9009aca8a70d/red_tape_black_men_embossed_logo_slide_flip_flops.jpg,,Ajio
701963120_brown,Shoes,Men,/onsole-men-open-toe-slip-on-flip-flops/p/701963120_brown?,Men Open-Toe Slip-On Flip Flops,ONSOLE,868.0,,(69% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20250717/VHWY/68782fa76034bf77f0bd37b8/onsole_brown_men_open-toe_slip-on_flip_flops.jpg,,Ajio
469574260_black,Shoes,Men,/crocs-men-baya-sling-back-clogs/p/469574260_black?,Men Baya Sling-Back Clogs,CROCS,1843.0,,(59% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20231225/HFXp/65897b69afa4cf41f5e6e8d3/crocs_black_men_baya_sling-back_clogs.jpg,,Ajio
469505229_green,Shoes,Men,/crocs-men-bayaband-clogs/p/469505229_green?,Men Bayaband Clogs,CROCS,2253.0,,(59% off),0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20231010/7rVp/65256f10ddf779151931606c/crocs_green_men_bayaband_clogs.jpg,,Ajio
701366164_brown,Shoes,Men,/ruosh-men-sandals-with-leather-upper/p/701366164_brown?,Men Sandals With Leather Upper,RUOSH,2990.0,,,0,0,affordable,https://assets-jiocdn.ajio.com/medias/sys_master/root/20250324/U4up/67e0650e55340d4b4f820d48/ruosh_brown_men_sandals_with_leather_upper.jpg,,Ajio
701151156_blue,Shoes,Men,/red-tape-men-flip-flops-/p/701151156_blue?,Men Flip Flops,RED TAPE,375.0,,(85% off),0,0,affordable,,,Ajio
700131610_navy,Shoes,Men,/red-tape-men-round-toe-slip-on-flip-flops/p/700131610_navy?,Men Round-Toe Slip-On Flip-Flops,RED TAPE,594.0,,(82% off),0,0,affordable,,,Ajio
702083747_white,Shoes,Men,/florsheim-men-sandals-with-leather-upper/p/702083747_white?,Men Sandals with Leather Upper,FLORSHEIM,5995.0,,,0,0,mid,,,Ajio
702135110_black,Shoes,Men,/fentacia-men-flat-slip-on-sandals/p/702135110_black?,Men Flat Slip-On Sandals,FENTACIA,1170.0,,(82% off),0,0,affordable,,,Ajio
469250212_blue,Shoes,Men,/puma-marine-logo-print-sliders/p/469250212_blue?,Marine Logo Print Sliders,Puma,690.0,,(70% off),0,0,affordable,,,Ajio
701364032_black,Shoes,Men,/florsheim-men-sandals-with-leather-upper/p/701364032_black?,Men Sandals With Leather Upper,FLORSHEIM,5995.0,,,0,0,mid,,,Ajio
469177722_black,Shoes,Men,/puma-men-wave-flip-flops/p/469177722_black?,Men Wave Flip-Flops,Puma,840.0,,(58% off),0,0,affordable,,,Ajio
700039824_black,Shoes,Men,/red-tape-men-t-strap-slip-on-flip-flops-/p/700039824_black?,Men T-Strap Slip-On Flip Flops,RED TAPE,594.0,,(82% off),0,0,affordable,,,Ajio
701364031_black,Shoes,Men,/florsheim-men-sandals-with-leather-upper/p/701364031_black?,Men Sandals With Leather Upper,FLORSHEIM,3995.0,,,0,0,mid,,,Ajio
701995156_grey,Shoes,Men,/puma-flip-flops-with-synthetic-upper/p/701995156_grey?,Flip Flops with Synthetic Upper,Puma,1949.0,,(35% off),0,0,affordable,,,Ajio
460207647_navy,Shoes,Men,/crocs-men-bayaband-croslite-thong-strap-flip-flops/p/460207647_navy?,Men Bayaband Croslite Thong-Strap Flip-Flops,CROCS,2237.0,,(36% off),0,0,affordable,,,Ajio
701393587_brown,Shoes,Men,/ruosh-men-sandals-with-leather-upper/p/701393587_brown?,Men Sandals With Leather Upper,RUOSH,3690.0,,,0,0,mid,,,Ajio
700187185_brown,Shoes,Men,/red-tape-men-thong-strap-slip-on-flip-flops/p/700187185_brown?,Men Thong-Strap Slip-On Flip-Flops,RED TAPE,594.0,,(82% off),0,0,affordable,,,Ajio
701167955_grey,Shoes,Men,/red-tape-thong-style-flip-flops-with-pu-upper/p/701167955_grey?,Thong-Style Flip-Flops with PU Upper,RED TAPE,832.0,,(84% off),0,0,affordable,,,Ajio
701398265_black,Shoes,Men,/florsheim-men-sandals-with-genuine-leather-upper/p/701398265_black?,Men Sandals with Genuine leather upper,FLORSHEIM,4995.0,,,0,0,mid,,,Ajio
701094694_black,Shoes,Men,/red-tape-men-open-toe-slip-on-flip-flops/p/701094694_black?,Men Open-Toe Slip-On Flip-Flops,RED TAPE,375.0,,(85% off),0,0,affordable,,,Ajio
460753440_white,Shoes,Men,/under-armour-ua-core-pth-slip-on-sliders/p/460753440_white?,UA Core PTH Slip-On Sliders,Under Armour,1132.0,,(36% off),0,0,affordable,,,Ajio
701398265_tan,Shoes,Men,/florsheim-men-sandals-with-genuine-leather-upper/p/701398265_tan?,Men Sandals with Genuine leather upper,FLORSHEIM,4995.0,,,0,0,mid,,,Ajio
701583810_brown,Shoes,Men,/fentacia-men-slip-on-sandals/p/701583810_brown?,Men Slip-On Sandals,FENTACIA,1139.0,,(81% off),0,0,affordable,,,Ajio
701131795_black,Shoes,Men,/spykar-men-slip-on-sandals-/p/701131795_black?,Men Slip-on Sandals,SPYKAR,600.0,,(70% off),0,0,affordable,,,Ajio
702081534_black,Shoes,Men,/ruosh-men-round-toe-slip-on-sandals/p/702081534_black?,Men Round-Toe Slip-On Sandals,RUOSH,3690.0,,,0,0,mid,,,Ajio
700127884_grey,Shoes,Men,/red-tape-men-slip-on-round-toe-sandals/p/700127884_grey?,Men Slip-On Round-Toe Sandals,RED TAPE,594.0,,(82% off),0,0,affordable,,,Ajio
467074974_beige,Shoes,Men,/red-tape-open-toe-slip-on-flat-slides/p/467074974_beige?,Open-Toe Slip-On Flat Slides,RED TAPE,700.0,,(80% off),0,0,affordable,,,Ajio
702081541_tan,Shoes,Men,/ruosh-men-colourblock-slip-on-sandals/p/702081541_tan?,Men Colourblock Slip-On Sandals,RUOSH,3990.0,,,0,0,mid,,,Ajio
450163469_brown,Shoes,Men,/lee-cooper-men-slip-on-sandals-with-cutouts/p/450163469_brown?,Men Slip-On Sandals with Cutouts,Lee Cooper,1112.0,,(50% off),0,0,affordable,,,Ajio
701025223_grey,Shoes,Men,/crocs-men-bayaband-flip-flops-with-eva-upper/p/701025223_grey?,Men Bayaband Flip Flops with EVA upper,CROCS,3897.0,,(35% off),0,0,mid,,,Ajio
701395603_white,Shoes,Men,/ruosh-men-open-toe-slip-on-flat-sandals-/p/701395603_white?,Men Open-Toe Slip-On Flat Sandals,RUOSH,4990.0,,,0,0,mid,,,Ajio
701301136_olive,Shoes,Men,/red-tape-men-colourblock-slip-on-clogs/p/701301136_olive?,Men Colourblock Slip-On Clogs,RED TAPE,680.0,,(83% off),0,0,affordable,,,Ajio
701963120_olive,Shoes,Men,/onsole-men-open-toe-slip-on-flip-flops/p/701963120_olive?,Men Open-Toe Slip-On Flip Flops,ONSOLE,868.0,,(69% off),0,0,affordable,,,Ajio
701395603_brown,Shoes,Men,/ruosh-men-flat-heel-sandals-/p/701395603_brown?,Men Flat Heel Sandals,RUOSH,4990.0,,,0,0,mid,,,Ajio
702195096_grey,Shoes,Men,/red-tape-men-perforated-slip-on-clogs/p/702195096_grey?,Men Perforated Slip-On Clogs,RED TAPE,350.0,,(86% off),0,0,affordable,,,Ajio
466415629_black,Shoes,Men,/puma-royalcat-memory-foam-slides/p/466415629_black?,Royalcat Memory Foam Slides,Puma,2144.0,,(35% off),0,0,affordable,,,Ajio
701395603_black,Shoes,Men,/ruosh-men-open-toe-slip-on-flat-sandals-/p/701395603_black?,Men Open-Toe Slip-On Flat Sandals,RUOSH,4990.0,,,0,0,mid,,,Ajio
701094695_grey,Shoes,Men,/red-tape-men-open-toe-slip-on-flip-flops/p/701094695_grey?,Men Open-Toe Slip-On Flip-Flops,RED TAPE,375.0,,(85% off),0,0,affordable,,,Ajio
469115765_black,Shoes,Men,/puma-softride-massage-men-slides/p/469115765_black?,Softride Massage Men Slides,Puma,1680.0,,(52% off),0,0,affordable,,,Ajio
702098862_tan,Shoes,Men,/ruosh-men-open-toe-slip-on-sandals/p/702098862_tan?,Men Open-Toe Slip-On Sandals,RUOSH,3990.0,,,0,0,mid,,,Ajio
469606708_navy,Shoes,Men,/crocs-men-baya-croslite-clogs/p/469606708_navy?,Men Baya Croslite Clogs,CROCS,1843.0,,(59% off),0,0,affordable,,,Ajio
701963120_black,Shoes,Men,/onsole-men-open-toe-slip-on-flip-flops/p/701963120_black?,Men Open-Toe Slip-On Flip Flops,ONSOLE,868.0,,(69% off),0,0,affordable,,,Ajio
701369142_black,Shoes,Men,/florsheim-men-slip-on-thong-strap-sandals/p/701369142_black?,Men Slip-On Thong Strap Sandals,FLORSHEIM,3795.0,,,0,0,mid,,,Ajio
467256022_black,Shoes,Men,/puma-men-softride-slides/p/467256022_black?,Men Softride Slides,Puma,1505.0,,(57% off),0,0,affordable,,,Ajio
469250194_black,Shoes,Men,/puma-popcat-20-res-slides/p/469250194_black?,Popcat 20 RES Slides,Puma,1000.0,,(50% off),0,0,affordable,,,Ajio
